control_name,split,family,seed,brier_score,log_loss,accuracy,status
topology_destroyed_control,holdout,grid,7102,0.41290163601,1.02882756378,0,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.127753183869,0.442272941928,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.41290163601,1.02882756378,0,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.515003653758,1.26456375108,0,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0797285529386,0.331790641834,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.515003653758,1.26456375108,0,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0797285529386,0.331790641834,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.488446964725,1.20027899722,0,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.488446964725,1.20027899722,0,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0906673472959,0.358262190499,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0906673472959,0.358262190499,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0565551436214,0.271563679398,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0565551436214,0.271563679398,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0565551436214,0.271563679398,1,DEGRADED
topology_destroyed_control,holdout,grid,7102,0.0565551436214,0.271563679398,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0545571407462,0.266018042131,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.587407739607,1.45425333625,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0545571407462,0.266018042131,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0545571407462,0.266018042131,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.278912373603,0.751033851817,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.222669269762,0.6384288098,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.222669269762,0.6384288098,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.278912373603,0.751033851817,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.41290163601,1.02882756378,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.41290163601,1.02882756378,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.127753183869,0.442272941928,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.127753183869,0.442272941928,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0824577786958,0.338490747534,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0797285529386,0.331790641834,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0797285529386,0.331790641834,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0797285529386,0.331790641834,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0797285529386,0.331790641834,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.286924855078,0.767124606108,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.21561751341,0.624267463251,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0906673472959,0.358262190499,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0906673472959,0.358262190499,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0906673472959,0.358262190499,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.488446964725,1.20027899722,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0565551436214,0.271563679398,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.58092863628,1.43626956175,0,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0565551436214,0.271563679398,1,DEGRADED
topology_destroyed_control,holdout,grid,7103,0.0565551436214,0.271563679398,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.174497000723,0.540818241693,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.193310437282,0.579230861385,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.15084894767,0.491664991715,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.163238914805,0.517562195117,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.184391060582,0.561080513956,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.198843898119,0.59044468405,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.365279628679,0.927310417989,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.173820339242,0.539426875885,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.196452430503,0.58560223542,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.210303562115,0.613575962436,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.349114200194,0.893695112931,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.181022246694,0.554197902873,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.209195642713,0.611344364469,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.221247504756,0.635575762105,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.179522175783,0.55112791527,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.3134858218,0.820748865042,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.283581489575,0.76040662374,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.238368982392,0.669880873105,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.19136521071,0.575280762496,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.202241693512,0.597315139143,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.23079816817,0.65472405361,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.246817287318,0.686781668808,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.308051959445,0.809735576411,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.287969229414,0.769224325719,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.255610005032,0.704367657565,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.260487573704,0.714125357406,0,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.28926046787,0.771821200773,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.27749264194,0.748185803383,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.247405925386,0.687958984599,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.226442979087,0.645996934868,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.280620304832,0.754461190651,1,DEGRADED
feature_shuffle_control,calibration,ring,7101,0.262228358608,0.717608688251,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.173843910404,0.539475356333,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.190907690872,0.574351052256,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.147051436978,0.483652940181,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.161290033885,0.513511402289,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.1859096622,0.564177926735,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.200331522255,0.593454065639,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.156260265228,0.503018994791,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.345798245063,0.886843889651,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.194394391346,0.581430138454,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.215575268508,0.624182541089,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.166030983921,0.523352082443,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.182641066909,0.557507220504,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.210306596285,0.613582072686,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.226049972488,0.645209053584,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.33188202986,0.858238904991,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.312931887117,0.819624999838,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.220528142182,0.63413183402,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.233450429845,0.660035634157,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.189826193224,0.572152381374,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.206751224976,0.606417432684,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.228328144618,0.649775371191,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.250816787932,0.694780757876,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.307170611662,0.807951585875,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.288629453953,0.770552019942,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.243603228976,0.680352933665,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.238701052484,0.670545370944,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.291805336639,0.77694212069,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.272448154477,0.7380727166,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.241199707455,0.675544753261,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.276136763161,0.745466616949,0,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.278819106322,0.750846727184,1,DEGRADED
feature_shuffle_control,calibration,ring,7102,0.265163639253,0.723483556442,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.17760794119,0.547205367441,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.18795469947,0.568344265455,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.149602636675,0.489039671392,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.16285820942,0.516771510461,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.1887880753,0.57004055808,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.200285866294,0.593361738077,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.365980853374,0.928777148943,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.340115444111,0.875134809734,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.309365489396,0.812395547696,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.211138339722,0.615256796113,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.347750535479,0.89087586617,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.185201043719,0.562732981158,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.210841273476,0.614658707747,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.276009949559,0.745212332139,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.333557608671,0.861671079547,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.311201233453,0.816115435,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.221795289421,0.636675116869,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.233039692023,0.659213202635,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.322276406001,0.83862146221,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.206055858785,0.605014992554,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.265892263919,0.724942170733,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.248223362241,0.689593890048,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.200457219027,0.593708245066,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.284379727083,0.762010040547,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.240142801718,0.673430190806,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.261267658772,0.715686250948,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.292504137351,0.778348958673,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.229720582387,0.652565376423,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.253228572855,0.699604415583,0,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.229916412854,0.65295770371,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.277450570308,0.748101418486,1,DEGRADED
feature_shuffle_control,calibration,ring,7103,0.242107421723,0.677360696965,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.268891327544,0.730947337735,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.249425850034,0.691998880122,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.303834088438,0.801203489778,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.290822372404,0.774963697011,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.254532372673,0.702212172528,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.26145858775,0.71606830187,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.295887672082,0.785165060054,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.270947361028,0.735065698132,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.242124437021,0.677394736159,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.230183378673,0.653492522577,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.221643634017,0.636370773113,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.264557431279,0.722270099179,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.265874491605,0.724906591299,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.218308169221,0.629674097354,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.263081846987,0.719316732732,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.250308454118,0.693764088874,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.280137511522,0.753492229142,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.204046839493,0.600960858266,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.245964919757,0.685076843802,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.260269155967,0.713688337449,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.29919363846,0.791832156612,0,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.195873266831,0.584428603265,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.243934638729,0.681015857454,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.223312114484,0.639718480875,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.196786631575,0.586279308255,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.181502797518,0.555180677414,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.231804819115,0.6567402867,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.213927112982,0.620868480839,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.183456087491,0.559171933684,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.17097108925,0.533559600606,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.216985838487,0.627017527486,1,DEGRADED
feature_shuffle_control,holdout,grid,7101,0.204107739248,0.601083802707,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.231710576905,0.656551541429,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.251490742388,0.69612867415,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.201160135759,0.595129380892,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.216504318787,0.626049896817,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.240175161251,0.673494935459,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.239019492599,0.671182574739,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.207168087021,0.607257987078,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.271856764683,0.736887708486,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.257064429341,0.707276969684,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.275223546209,0.743635585766,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.279207167198,0.751625328647,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.239605396279,0.67235492965,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.228548085345,0.65021610965,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.211769954018,0.616528226725,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.268772759177,0.730709876262,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.246214613831,0.685576262746,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.218671711439,0.630404280331,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.301304992279,0.796094065392,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.253969501947,0.701086350267,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.264218859152,0.721592409314,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.206938613699,0.606795297828,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.194882228206,0.582419505088,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.241611522818,0.676368631729,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.226760984183,0.64663441049,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.311069215961,0.815847824461,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.324722222736,0.843607423718,0,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.227200764801,0.647515931504,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.215532261041,0.624096084853,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.188585501298,0.569628309727,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.170554604791,0.532700769678,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.215163877909,0.623355491267,1,DEGRADED
feature_shuffle_control,holdout,grid,7102,0.204293166289,0.601458123018,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.22870462741,0.650529792882,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.25394583009,0.701039003611,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.198581824228,0.58991429752,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.213764095971,0.620540596004,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.259513143864,0.712175732456,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.262787122094,0.718726898104,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.208654651171,0.610254350706,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.278115793014,0.749435769865,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.258307106155,0.709762903062,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.274402824912,0.741990280249,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.281554823621,0.756337061716,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.261847786398,0.716847112661,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.232314559988,0.657761132185,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.215234999171,0.623498479334,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.266286538638,0.725731512265,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.247442954817,0.688033045437,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.285243258453,0.763744974436,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.301801925116,0.797097624002,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.243209688202,0.679565713341,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.261352328358,0.7158556749,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.20673242091,0.60637951314,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.191207948385,0.574961223161,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.257176845518,0.70750184701,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.226660717482,0.646433419453,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.199267893648,0.591302624166,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.18368680488,0.559643014443,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.232628673534,0.658390160711,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.287271006126,0.76782047869,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.183315461394,0.558884765688,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.345018122891,0.885234103512,0,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.215323727379,0.623676861403,1,DEGRADED
feature_shuffle_control,holdout,grid,7103,0.204637332255,0.602152809735,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7101,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7102,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,1,DEGRADED
parameter_matched_null_control,calibration,ring,7103,0.25,0.69314718056,0,DEGRADED
