pair_type,control_family,pair_index,left_observation_id,right_observation_id,component,normalized_value,robust_alt_value,normalization_reference,small_denominator_flag,artifact_flags,raw_values_json
target_control,periodic_diagonal_augmented_control,2,obs_8de73c59341ac382087fba03,obs_4b958084812d6435763f9a05,d_causal,0.14345939810471708,0.10539718807036243,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.454545454545, ""right"": 0.272727272727, ""symmetric_denominator"": 0.727272727273, ""symmetric_relative"": 0.2499999999996563}, ""front_far_depth"": {""abs_diff"": 1.0, ""left"": 3.0, ""right"": 2.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.571428571429, ""symmetric_denominator"": 3.2857142857159998, ""symmetric_relative"": 0.04347826086949906}, ""mismatch_rate"": {""left"": 0.035886189834, ""right"": 0.042589285714, ""symmetric_denominator"": 0.078475475549, ""symmetric_relative"": 0.08541644167310075}, ""order_compatibility_score"": {""left"": 0.964113810166, ""right"": 0.957410714286, ""symmetric_denominator"": 1.921524524453, ""symmetric_relative"": 0.0034884258799185107}}"
target_control,periodic_diagonal_augmented_control,2,obs_8de73c59341ac382087fba03,obs_4b958084812d6435763f9a05,d_time,0.03760396258503401,0.03009264880952381,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.047619047619047616, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.01587309523809523, 0.09523809523809526, 0.0, 0.0, 0.03174619047619046, 0.04761928571428568, 0.0026454761904762124]}"
target_control,periodic_diagonal_augmented_control,2,obs_8de73c59341ac382087fba03,obs_4b958084812d6435763f9a05,d_addr,0.25,0.0625,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,address_floor_applied,"{""depth_distance"": 0.125, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 2.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0625}"
target_control,periodic_diagonal_augmented_control,3,obs_ea0aca853f3046642f451b7d,obs_1163ec91dc845e4ed94d462a,d_inv,0.04201427710272975,0.021694443274773795,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.025729803245000016, ""default_normalized"": 0.05845977588661073, ""left"": 0.440128325071, ""right"": 0.414398521826, ""symmetric_denominator"": 0.854526846898, ""symmetric_relative"": 0.030109999865307026}, ""transport_character_index"": {""abs_diff"": 0.005287497786999995, ""default_normalized"": 0.06758305542157851, ""left"": 0.078237033736, ""right"": 0.072949535949, ""symmetric_denominator"": 0.151186569686, ""symmetric_relative"": 0.03497332995901435}}"
target_control,periodic_diagonal_augmented_control,3,obs_ea0aca853f3046642f451b7d,obs_1163ec91dc845e4ed94d462a,d_struct,0.0,0.0,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 11.0, ""right"": 11.0, ""symmetric_denominator"": 22.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 6, ""jaccard_distance"": 0.0, ""left_count"": 6, ""right_count"": 6, ""union"": 6}, ""stable_edge_count"": {""left"": 1.0, ""right"": 1.0, ""symmetric_denominator"": 2.000000000001, ""symmetric_relative"": 0.0}}"
target_control,periodic_diagonal_augmented_control,3,obs_ea0aca853f3046642f451b7d,obs_1163ec91dc845e4ed94d462a,d_spec,0.18243177145415104,0.11645350319756732,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.075231374185, ""default_normalized"": 0.47728015393186285, ""left"": 0.082393814219, ""right"": 0.157625188404, ""symmetric_denominator"": 0.240019002624, ""symmetric_relative"": 0.3134392417372601}, ""terminal_low_k_fraction"": {""abs_diff"": 0.025729803245000016, ""default_normalized"": 0.05845977588661073, ""left"": 0.440128325071, ""right"": 0.414398521826, ""symmetric_denominator"": 0.854526846898, ""symmetric_relative"": 0.030109999865307026}, ""terminal_low_k_power"": {""abs_diff"": 0.0028063645780000146, ""default_normalized"": 0.011555384543979528, ""left"": 0.240055702653, ""right"": 0.242862067231, ""symmetric_denominator"": 0.482917769885, ""symmetric_relative"": 0.005811267990134864}}"
target_control,periodic_diagonal_augmented_control,3,obs_ea0aca853f3046642f451b7d,obs_1163ec91dc845e4ed94d462a,d_causal,0.14345939810471708,0.10539718807036243,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.454545454545, ""right"": 0.272727272727, ""symmetric_denominator"": 0.727272727273, ""symmetric_relative"": 0.2499999999996563}, ""front_far_depth"": {""abs_diff"": 1.0, ""left"": 3.0, ""right"": 2.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.571428571429, ""symmetric_denominator"": 3.2857142857159998, ""symmetric_relative"": 0.04347826086949906}, ""mismatch_rate"": {""left"": 0.035886189834, ""right"": 0.042589285714, ""symmetric_denominator"": 0.078475475549, ""symmetric_relative"": 0.08541644167310075}, ""order_compatibility_score"": {""left"": 0.964113810166, ""right"": 0.957410714286, ""symmetric_denominator"": 1.921524524453, ""symmetric_relative"": 0.0034884258799185107}}"
target_control,periodic_diagonal_augmented_control,3,obs_ea0aca853f3046642f451b7d,obs_1163ec91dc845e4ed94d462a,d_time,0.009637193877551012,0.01686508928571427,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.0, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.007936428571428584, 0.047619047619047554, 0.0, 0.0, 0.03968261904761902, 0.015873095238095245, 0.023809523809523777]}"
target_control,periodic_diagonal_augmented_control,3,obs_ea0aca853f3046642f451b7d,obs_1163ec91dc845e4ed94d462a,d_addr,0.25,0.0625,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,address_floor_applied,"{""depth_distance"": 0.125, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 2.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0625}"
target_control,periodic_diagonal_augmented_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_86701919f4db014d1d236f54,d_inv,0.1789158165143011,0.11183232680929377,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.185633359149, ""default_normalized"": 0.4494191490292882, ""left"": 0.413051734778, ""right"": 0.227418375629, ""symmetric_denominator"": 0.640470110408, ""symmetric_relative"": 0.2898392229900403}, ""transport_character_index"": {""abs_diff"": 0.016432821985000012, ""default_normalized"": 0.08732830051361513, ""left"": 0.171740105787, ""right"": 0.188172927772, ""symmetric_denominator"": 0.35991303356, ""symmetric_relative"": 0.045657757437841014}}"
target_control,periodic_diagonal_augmented_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_86701919f4db014d1d236f54,d_struct,0.5454545454545454,0.4222222222221789,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 9.0, ""right"": 11.0, ""symmetric_denominator"": 20.000000000001, ""symmetric_relative"": 0.09999999999999501}, ""edge_set"": {""intersection"": 3, ""jaccard_distance"": 0.6666666666666667, ""left_count"": 6, ""right_count"": 6, ""union"": 9}, ""stable_edge_count"": {""left"": 3.0, ""right"": 1.0, ""symmetric_denominator"": 4.000000000001, ""symmetric_relative"": 0.499999999999875}}"
target_control,periodic_diagonal_augmented_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_86701919f4db014d1d236f54,d_spec,0.6283434883162855,0.4785962253593843,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.72730134366, ""default_normalized"": 0.835034845424782, ""left"": 0.143681882543, ""right"": 0.870983226203, ""symmetric_denominator"": 1.014665108747, ""symmetric_relative"": 0.7167895470044666}, ""terminal_low_k_fraction"": {""abs_diff"": 0.185633359149, ""default_normalized"": 0.4494191490292882, ""left"": 0.413051734778, ""right"": 0.227418375629, ""symmetric_denominator"": 0.640470110408, ""symmetric_relative"": 0.2898392229900403}, ""terminal_low_k_power"": {""abs_diff"": 0.23765590175899998, ""default_normalized"": 0.6005764704947864, ""left"": 0.395712974841, ""right"": 0.158057073082, ""symmetric_denominator"": 0.553770047924, ""symmetric_relative"": 0.429159906083646}}"
target_control,periodic_diagonal_augmented_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_86701919f4db014d1d236f54,d_causal,0.037263872224944296,0.026912589112882305,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.555555555556, ""right"": 0.454545454545, ""symmetric_denominator"": 1.010101010102, ""symmetric_relative"": 0.100000000000792}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.036701388889, ""right"": 0.032589285714, ""symmetric_denominator"": 0.06929067460400001, ""symmetric_relative"": 0.05934569404181578}, ""order_compatibility_score"": {""left"": 0.963298611111, ""right"": 0.967410714286, ""symmetric_denominator"": 1.930709325398, ""symmetric_relative"": 0.002129840634686071}}"
target_control,periodic_diagonal_augmented_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_86701919f4db014d1d236f54,d_time,0.034958418367346936,0.02546294642857143,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.047619047619047616, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.0, 0.0, 0.06349190476190478, 0.0, 0.0, 0.0, 0.09259261904761905]}"
target_control,periodic_diagonal_augmented_control,4,obs_d6eeaa59b08b0f1c4897f8db,obs_86701919f4db014d1d236f54,d_addr,0.0,0.0,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0}"
target_control,periodic_diagonal_augmented_control,5,obs_8c347ec96417e5677cdb8ad0,obs_624a249c44d428f10aa73463,d_inv,0.03370013733406297,0.017287464216923856,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 0.0, ""default_normalized"": 0.0, ""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}, ""terminal_low_k_fraction"": {""abs_diff"": 0.023829473308000004, ""default_normalized"": 0.05215736913426841, ""left"": 0.456876443416, ""right"": 0.433046970108, ""symmetric_denominator"": 0.8899234135249999, ""symmetric_relative"": 0.026776993329809252}, ""transport_character_index"": {""abs_diff"": 0.0038291584959999903, ""default_normalized"": 0.048943042867920505, ""left"": 0.078237033736, ""right"": 0.07440787524, ""symmetric_denominator"": 0.152644908977, ""symmetric_relative"": 0.025085399320962314}}"
target_control,periodic_diagonal_augmented_control,5,obs_8c347ec96417e5677cdb8ad0,obs_624a249c44d428f10aa73463,d_struct,0.2121212121212121,0.19999999999995666,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 9.0, ""right"": 11.0, ""symmetric_denominator"": 20.000000000001, ""symmetric_relative"": 0.09999999999999501}, ""edge_set"": {""intersection"": 6, ""jaccard_distance"": 0.0, ""left_count"": 6, ""right_count"": 6, ""union"": 6}, ""stable_edge_count"": {""left"": 3.0, ""right"": 1.0, ""symmetric_denominator"": 4.000000000001, ""symmetric_relative"": 0.499999999999875}}"
target_control,periodic_diagonal_augmented_control,5,obs_8c347ec96417e5677cdb8ad0,obs_624a249c44d428f10aa73463,d_spec,0.26125373705514504,0.20003519708080233,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.07342808461799999, ""default_normalized"": 0.7269035951237743, ""left"": 0.027586802515, ""right"": 0.101014887133, ""symmetric_denominator"": 0.128601689649, ""symmetric_relative"": 0.5709729383681621}, ""terminal_low_k_fraction"": {""abs_diff"": 0.023829473308000004, ""default_normalized"": 0.05215736913426841, ""left"": 0.456876443416, ""right"": 0.433046970108, ""symmetric_denominator"": 0.8899234135249999, ""symmetric_relative"": 0.026776993329809252}, ""terminal_low_k_power"": {""abs_diff"": 0.001136288960999987, ""default_normalized"": 0.004700246907392435, ""left"": 0.240614619744, ""right"": 0.241750908705, ""symmetric_denominator"": 0.48236552844999997, ""symmetric_relative"": 0.002355659544435647}}"
target_control,periodic_diagonal_augmented_control,5,obs_8c347ec96417e5677cdb8ad0,obs_624a249c44d428f10aa73463,d_causal,0.037263872224944296,0.026912589112882305,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.555555555556, ""right"": 0.454545454545, ""symmetric_denominator"": 1.010101010102, ""symmetric_relative"": 0.100000000000792}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.714285714286, ""right"": 1.714285714286, ""symmetric_denominator"": 3.428571428573, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.036701388889, ""right"": 0.032589285714, ""symmetric_denominator"": 0.06929067460400001, ""symmetric_relative"": 0.05934569404181578}, ""order_compatibility_score"": {""left"": 0.963298611111, ""right"": 0.967410714286, ""symmetric_denominator"": 1.930709325398, ""symmetric_relative"": 0.002129840634686071}}"
target_control,periodic_diagonal_augmented_control,5,obs_8c347ec96417e5677cdb8ad0,obs_624a249c44d428f10aa73463,d_time,0.009637193877551012,0.01686508928571427,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.0, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.007936428571428584, 0.047619047619047554, 0.0, 0.0, 0.03968261904761902, 0.015873095238095245, 0.023809523809523777]}"
target_control,periodic_diagonal_augmented_control,5,obs_8c347ec96417e5677cdb8ad0,obs_624a249c44d428f10aa73463,d_addr,0.0,0.0,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 3.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0}"
control_control,periodic_diagonal_augmented_control,0,obs_46ade388243f3a4581ba4489,obs_afd8912a0e32fb71b5407b81,d_inv,0.45546041364576634,0.3187298744023162,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 1.8, ""default_normalized"": 0.6, ""left"": 3.0, ""right"": 1.2, ""symmetric_denominator"": 4.200000000001, ""symmetric_relative"": 0.4285714285713265}, ""terminal_low_k_fraction"": {""abs_diff"": 0.06805588267399998, ""default_normalized"": 0.1477262934225223, ""left"": 0.392633146322, ""right"": 0.460689028996, ""symmetric_denominator"": 0.853322175319, ""symmetric_relative"": 0.07975403035618808}, ""transport_character_index"": {""abs_diff"": 0.141981164118, ""default_normalized"": 0.6186549475147768, ""left"": 0.087518599342, ""right"": 0.22949976346, ""symmetric_denominator"": 0.317018362803, ""symmetric_relative"": 0.447864164279434}}"
control_control,periodic_diagonal_augmented_control,0,obs_46ade388243f3a4581ba4489,obs_afd8912a0e32fb71b5407b81,d_struct,0.33333333333333337,0.22222222222222224,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 9.0, ""right"": 9.0, ""symmetric_denominator"": 18.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 3, ""jaccard_distance"": 0.6666666666666667, ""left_count"": 6, ""right_count"": 6, ""union"": 9}, ""stable_edge_count"": {""left"": 3.0, ""right"": 3.0, ""symmetric_denominator"": 6.000000000001, ""symmetric_relative"": 0.0}}"
control_control,periodic_diagonal_augmented_control,0,obs_46ade388243f3a4581ba4489,obs_afd8912a0e32fb71b5407b81,d_spec,0.3033531500857901,0.1908146709666301,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 0.249876255118, ""default_normalized"": 0.5324689043314834, ""left"": 0.219402332017, ""right"": 0.469278587135, ""symmetric_denominator"": 0.688680919153, ""symmetric_relative"": 0.36283313239652354}, ""terminal_low_k_fraction"": {""abs_diff"": 0.06805588267399998, ""default_normalized"": 0.1477262934225223, ""left"": 0.392633146322, ""right"": 0.460689028996, ""symmetric_denominator"": 0.853322175319, ""symmetric_relative"": 0.07975403035618808}, ""terminal_low_k_power"": {""abs_diff"": 0.056329915545, ""default_normalized"": 0.2298642525033646, ""left"": 0.245057310702, ""right"": 0.188727395157, ""symmetric_denominator"": 0.43378470585999995, ""symmetric_relative"": 0.12985685014717868}}"
control_control,periodic_diagonal_augmented_control,0,obs_46ade388243f3a4581ba4489,obs_afd8912a0e32fb71b5407b81,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.666666666667, ""right"": 0.666666666667, ""symmetric_denominator"": 1.3333333333350001, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 4.0, ""right"": 4.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 3.0, ""right"": 3.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 2.285714285714, ""right"": 2.285714285714, ""symmetric_denominator"": 4.571428571429, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.035876332989, ""right"": 0.035876332989, ""symmetric_denominator"": 0.071752665979, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.964123667011, ""right"": 0.964123667011, ""symmetric_denominator"": 1.9282473340230002, ""symmetric_relative"": 0.0}}"
control_control,periodic_diagonal_augmented_control,0,obs_46ade388243f3a4581ba4489,obs_afd8912a0e32fb71b5407b81,d_time,0.173091462585034,0.23148148809523808,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.09523809523809523, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.07407404761904761, 0.4444445238095238, 0.28571428571428564, 0.0, 0.14814809523809522, 0.36507928571428566, 0.43915357142857137]}"
control_control,periodic_diagonal_augmented_control,0,obs_46ade388243f3a4581ba4489,obs_afd8912a0e32fb71b5407b81,d_addr,0.0,0.0,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 4.0, ""front_near_depth"": 3.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 4.0, ""front_near_depth"": 3.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0}"
control_control,periodic_diagonal_augmented_control,1,obs_1163ec91dc845e4ed94d462a,obs_4b958084812d6435763f9a05,d_inv,0.45249125017578723,0.30513623936080214,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""shell_latency_span"": {""abs_diff"": 1.2, ""default_normalized"": 0.39999999999999997, ""left"": 3.0, ""right"": 1.8, ""symmetric_denominator"": 4.800000000001, ""symmetric_relative"": 0.2499999999999479}, ""terminal_low_k_fraction"": {""abs_diff"": 0.179214007071, ""default_normalized"": 0.30190401709343995, ""left"": 0.414398521826, ""right"": 0.593612528897, ""symmetric_denominator"": 1.008011050724, ""symmetric_relative"": 0.17778972456926956}, ""transport_character_index"": {""abs_diff"": 0.138848157315, ""default_normalized"": 0.6555697334339218, ""left"": 0.072949535949, ""right"": 0.211797693264, ""symmetric_denominator"": 0.284747229214, ""symmetric_relative"": 0.487618993513189}}"
control_control,periodic_diagonal_augmented_control,1,obs_1163ec91dc845e4ed94d462a,obs_4b958084812d6435763f9a05,d_struct,0.45454545454545453,0.30303030303030304,edge Jaccard plus relative edge-count drift,False,,"{""edge_count"": {""left"": 11.0, ""right"": 11.0, ""symmetric_denominator"": 22.000000000001, ""symmetric_relative"": 0.0}, ""edge_set"": {""intersection"": 1, ""jaccard_distance"": 0.9090909090909091, ""left_count"": 6, ""right_count"": 6, ""union"": 11}, ""stable_edge_count"": {""left"": 1.0, ""right"": 1.0, ""symmetric_denominator"": 2.000000000001, ""symmetric_relative"": 0.0}}"
control_control,periodic_diagonal_augmented_control,1,obs_1163ec91dc845e4ed94d462a,obs_4b958084812d6435763f9a05,d_spec,0.5987805212477543,0.5020656408407924,"per-field abs diff divided by max(abs(left), abs(right), 1e-12)",False,,"{""terminal_fluctuation_slope"": {""abs_diff"": 4.526548245486, ""default_normalized"": 1.0, ""left"": 0.157625188404, ""right"": -4.368923057082, ""symmetric_denominator"": 4.5265482454870005, ""symmetric_relative"": 0.9999999999997791}, ""terminal_low_k_fraction"": {""abs_diff"": 0.179214007071, ""default_normalized"": 0.30190401709343995, ""left"": 0.414398521826, ""right"": 0.593612528897, ""symmetric_denominator"": 1.008011050724, ""symmetric_relative"": 0.17778972456926956}, ""terminal_low_k_power"": {""abs_diff"": 0.12008012469600002, ""default_normalized"": 0.494437546649823, ""left"": 0.242862067231, ""right"": 0.122781942535, ""symmetric_denominator"": 0.36564400976699996, ""symmetric_relative"": 0.32840719795332873}}"
control_control,periodic_diagonal_augmented_control,1,obs_1163ec91dc845e4ed94d462a,obs_4b958084812d6435763f9a05,d_causal,0.0,0.0,front depths use fixed scale 4.0; causal fields use relative numeric distance,False,,"{""acyclicity_score"": {""left"": 0.272727272727, ""right"": 0.272727272727, ""symmetric_denominator"": 0.5454545454549999, ""symmetric_relative"": 0.0}, ""front_far_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""front_near_depth"": {""abs_diff"": 0.0, ""left"": 2.0, ""right"": 2.0, ""scale"": 4.0}, ""mean_causal_depth"": {""left"": 1.571428571429, ""right"": 1.571428571429, ""symmetric_denominator"": 3.142857142859, ""symmetric_relative"": 0.0}, ""mismatch_rate"": {""left"": 0.042589285714, ""right"": 0.042589285714, ""symmetric_denominator"": 0.08517857142900001, ""symmetric_relative"": 0.0}, ""order_compatibility_score"": {""left"": 0.957410714286, ""right"": 0.957410714286, ""symmetric_denominator"": 1.914821428573, ""symmetric_relative"": 0.0}}"
control_control,periodic_diagonal_augmented_control,1,obs_1163ec91dc845e4ed94d462a,obs_4b958084812d6435763f9a05,d_time,0.201247193877551,0.2093254464285714,rank distance plus event-time abs diff divided by tau scale 4.2,False,heuristic_rank_interpolation_present,"{""left_time_key_count"": 7, ""rank_distance"": 0.19047619047619047, ""right_time_key_count"": 7, ""shared_time_keys"": [""dispersion_half"", ""front_far"", ""front_near"", ""low_k_half"", ""radius_half"", ""spectral_half"", ""width_half""], ""time_distance_values"": [0.07407404761904762, 0.44444452380952376, 0.28571428571428564, 0.0, 0.6005292857142857, 0.0714288095238095, 0.007936428571428584]}"
control_control,periodic_diagonal_augmented_control,1,obs_1163ec91dc845e4ed94d462a,obs_4b958084812d6435763f9a05,d_addr,0.0,0.0,exact signature match else prefix/depth distance with minimum mismatch floor 0.25,False,,"{""depth_distance"": 0.0, ""left_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 2.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""prefix_distance"": 0.0, ""right_address"": {""dominant_chain_prefix"": [""low_k_half"", ""dispersion_half""], ""front_depth_profile"": {""front_far_depth"": 2.0, ""front_near_depth"": 2.0}, ""monotonic_shell_ordering"": true, ""order_compatibility_band"": 0.95}, ""without_floor"": 0.0}"
