admissible,blocks_with_errors,bridge_margin,condition,correction_peak,corrective_cost,decode_status,decoded_relation_accuracy,eta,final_functional_error,final_state_region_error,final_trajectory_corridor_error,functional_restoration,identity_preservation,magnitude,maximum_block_error_weight,mechanism_note,node_rank_identity,operator_restoration,overshoot,parity_decoding_success,partition,perturbation_family,post_functional_error,post_recovery_persistence,post_state_region_error,post_symbol_error_weight,post_trajectory_corridor_error,radius_class,recovery_latency,relational_error_weight,relational_symbol_restoration,seed,state_region_recovery_gain,syndrome_reduction,syndrome_weight_after_decode,syndrome_weight_before,trajectory_corridor_recovery_gain,trivial_attractor,variance_ratio,wrong_codeword_convergence
True,9,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,1.381044806141221e-16,0.23427839085877153,0.5500000000000002,0.0,0.7708333333333334,0.55,2,no restorative mechanism,0.8751373626373624,0.0,0.0,,calibration,relational_twist,1.381044806141221e-16,1.0,0.23427839085877153,11,0.5500000000000002,near_above_boundary,61,11,0.7708333333333334,7104,0.0,,,,0.0,False,1.3025000000000002,False
True,9,0.02,operator_only,0.12427578479709966,0.03867454457615804,not_applicable,,0.4,0.1462711653630627,0.01977702127588639,0.4220599073615485,0.0,0.625,0.55,2,matched bounded smoothing without parity,0.9048534798534797,0.011148936205680582,0.0,,calibration,relational_twist,1.381044806141221e-16,1.0,0.23427839085877153,11,0.5500000000000002,near_above_boundary,61,11,0.625,7104,0.9155832460544411,,,,0.23261835025173017,False,0.8375601372985144,False
True,9,0.02,random_parity_checks,0.08826979281993261,0.015387764923151172,eliminated,0.625,0.4,0.0376553191348384,0.31559625554428106,0.5513604666845284,0.0,0.5416666666666666,0.55,2,degree-matched checks on unrelated variables,0.8753205128205127,0.0,0.0024735757900513633,False,calibration,relational_twist,1.381044806141221e-16,1.0,0.23427839085877153,11,0.5500000000000002,near_above_boundary,61,11,0.5416666666666666,7104,-0.34709929664204425,15,0,15,-0.0024735757900514028,False,1.1999255736172765,True
True,9,0.02,memory_budget_random_bits,0.06652705289570429,0.009575307133782351,eliminated,0.6041666666666666,0.4,0.033299918228414244,0.25909656467991066,0.5600427026388334,0.0,0.6041666666666666,0.55,2,32 random bits replace structured parity,0.8516025641025641,0.0,0.018259459343333173,False,calibration,relational_twist,1.381044806141221e-16,1.0,0.23427839085877153,11,0.5500000000000002,near_above_boundary,61,11,0.6041666666666666,7104,-0.10593454108236598,16,0,16,-0.018259459343333128,False,1.2416024654541011,True
True,2,0.02,target,0.028220097069480688,0.0017232142061982918,eliminated,0.9375,0.4,0.0700004769858863,0.04141690796018635,0.2312936464164187,-0.048158987960076935,0.9375,0.25,2,local syndrome decode plus bounded relation feedback,0.960485347985348,0.0,0.0,False,calibration,clustered_symbol_corruption,0.06678421669800395,1.0,0.17232624356998946,3,0.25,near_above_boundary,0,3,0.9375,7104,0.7596598921779139,3,0,3,0.07482541433432521,False,1.0599648360490552,True
True,2,0.02,rt02_frozen_baseline,0.04610543671682007,0.0035106555868651165,not_applicable,,0.4,0.07485591157001516,0.0,0.213310428635125,-0.12086231255075049,1.0,0.25,2,unchanged RT-02 one-bit orientation mechanism,0.9690018315018314,1.0,0.0,,calibration,clustered_symbol_corruption,0.06678421669800395,1.0,0.17232624356998946,3,0.25,near_above_boundary,0,3,1.0,7104,1.0,,,,0.14675828545949998,False,1.0604743155216614,False
True,2,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.06678421669800395,0.17232624356998946,0.25,0.0,0.9375,0.25,2,no restorative mechanism,0.9641025641025641,0.0,0.0,,calibration,clustered_symbol_corruption,0.06678421669800395,1.0,0.17232624356998946,3,0.25,near_above_boundary,0,3,0.9375,7104,0.0,,,,0.0,False,1.0707242053590158,False
True,2,0.02,operator_only,0.13819166845369177,0.03437536516658276,not_applicable,,0.4,0.17174901269698853,0.01973850461343126,0.4382103440079942,-1.5717006380958536,0.6041666666666666,0.25,2,matched bounded smoothing without parity,0.8971153846153846,0.013074769328436986,0.7528413760319768,,calibration,clustered_symbol_corruption,0.06678421669800395,1.0,0.17232624356998946,3,0.25,near_above_boundary,0,3,0.6041666666666666,7104,0.8854585105291025,,,,-0.7528413760319768,False,0.8364460635212505,False
True,2,0.02,random_parity_checks,0.055197026469706714,0.006776901102272661,eliminated,0.5625,0.4,0.08710768222540496,0.17309661087411543,0.33433089707635916,-0.30431539864131457,0.7708333333333334,0.25,2,degree-matched checks on unrelated variables,0.93507326007326,0.0,0.33732358830543663,False,calibration,clustered_symbol_corruption,0.06678421669800395,1.0,0.17232624356998946,3,0.25,near_above_boundary,0,3,0.7708333333333334,7104,-0.00447040037644114,9,0,9,-0.33732358830543663,False,1.0238197029465874,True
True,2,0.02,memory_budget_random_bits,0.08003440432685976,0.013863847971873325,eliminated,0.6875,0.4,0.10948566170520062,0.045986150229611215,0.33370407907455335,-0.6393942628733853,0.6875,0.25,2,32 random bits replace structured parity,0.9192765567765566,0.0,0.3348163162982134,False,calibration,clustered_symbol_corruption,0.06678421669800395,1.0,0.17232624356998946,3,0.25,near_above_boundary,0,3,0.6875,7104,0.7331448230000199,17,0,17,-0.3348163162982134,False,0.980847269739545,True
True,2,0.02,target,0.06416093735109873,0.008906161763448208,eliminated,0.9375,0.4,0.1527378486538024,0.18448386486718005,0.4873819111495487,-0.03956141548505269,0.9375,0.55,2,local syndrome decode plus bounded relation feedback,0.8875915750915748,0.0,0.0,False,calibration,clustered_symbol_corruption,0.14692527673560865,1.0,0.4543028188528605,3,0.5500000000000002,near_above_boundary,0,3,0.9375,7104,0.593918731710686,3,0,3,0.11385107063718442,False,1.2637159059381364,True
True,2,0.02,rt02_frozen_baseline,0.12448160087783393,0.022691366482082673,not_applicable,,0.4,0.1684189704839203,0.0,0.4558014140515548,-0.14628996606887082,1.0,0.55,2,unchanged RT-02 one-bit orientation mechanism,0.8998626373626373,1.0,0.0,,calibration,clustered_symbol_corruption,0.14692527673560865,1.0,0.4543028188528605,3,0.5500000000000002,near_above_boundary,0,3,1.0,7104,1.0,,,,0.17127015626990064,False,1.2509645931897613,False
True,2,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.14692527673560865,0.4543028188528605,0.5500000000000002,0.0,0.9375,0.55,2,no restorative mechanism,0.8617216117216117,0.0,0.0,,calibration,clustered_symbol_corruption,0.14692527673560865,1.0,0.4543028188528605,3,0.5500000000000002,near_above_boundary,0,3,0.9375,7104,0.0,,,,0.0,False,1.3205932517898349,False
True,2,0.02,operator_only,0.1975913111328896,0.06786907766518968,not_applicable,,0.4,0.23497251181484832,0.019745367716790287,0.5255906942871169,-0.5992654023560579,0.5625,0.55,2,matched bounded smoothing without parity,0.845650183150183,0.012731614160485738,0.0,,calibration,clustered_symbol_corruption,0.14692527673560865,1.0,0.4543028188528605,3,0.5500000000000002,near_above_boundary,0,3,0.5625,7104,0.9565369905327719,,,,0.044380555841605884,False,0.9026539590818639,False
True,2,0.02,random_parity_checks,0.07452488521142213,0.01082024225011441,eliminated,0.5,0.4,0.17295055533293854,0.4275050317599333,0.60658305678237,-0.1771327519373148,0.6666666666666666,0.55,2,degree-matched checks on unrelated variables,0.8152472527472526,0.0,0.10287828505885432,False,calibration,clustered_symbol_corruption,0.14692527673560865,1.0,0.4543028188528605,3,0.5500000000000002,near_above_boundary,0,3,0.6666666666666666,7104,0.05898661857435326,19,0,19,-0.10287828505885425,False,1.2585192758244144,True
True,2,0.02,memory_budget_random_bits,0.11010250819664856,0.026231314425725172,eliminated,0.7083333333333334,0.4,0.20241954945864143,0.14585664209596566,0.5304263796151253,-0.37770405444186755,0.7083333333333334,0.55,2,32 random bits replace structured parity,0.8378205128205126,0.0,0.0,False,calibration,clustered_symbol_corruption,0.14692527673560865,1.0,0.4543028188528605,3,0.5500000000000002,near_above_boundary,0,3,0.7083333333333334,7104,0.6789440081744118,19,0,19,0.035588400699772475,False,1.1526245016892127,True
True,4,0.02,target,0.01591520863852764,0.0005479915370362454,eliminated,1.0,0.4,0.08218335547300684,8.070743275310292e-10,0.230603917078294,-0.030010745093872932,1.0,0.25,1,local syndrome decode plus bounded relation feedback,0.9709706959706959,0.9999999596462836,0.0,True,calibration,dispersed_equal_weight_corruption,0.07978883314029586,1.0,0.0974603507858192,4,0.25000000000000006,within_radius,0,4,1.0,7104,0.999999991718947,6,0,6,0.0775843316868242,False,1.0061744212700714,False
True,4,0.02,rt02_frozen_baseline,0.02511195009058684,0.0012700496487501169,not_applicable,,0.4,0.08237087503707752,0.0,0.2287176558107599,-0.03236094319416289,1.0,0.25,1,unchanged RT-02 one-bit orientation mechanism,0.9707875457875457,1.0,0.0,,calibration,dispersed_equal_weight_corruption,0.07978883314029586,1.0,0.0974603507858192,4,0.25000000000000006,within_radius,0,4,1.0,7104,1.0,,,,0.08512937675696063,False,1.0062533269773284,False
True,4,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.07978883314029586,0.0974603507858192,0.25000000000000006,0.0,0.9166666666666666,0.25,1,no restorative mechanism,0.9687271062271061,0.0,0.0,,calibration,dispersed_equal_weight_corruption,0.07978883314029586,1.0,0.0974603507858192,4,0.25000000000000006,within_radius,0,4,0.9166666666666666,7104,0.0,,,,0.0,False,1.0093501885708211,False
True,4,0.02,operator_only,0.12063535868300392,0.02744209442918152,not_applicable,,0.4,0.1836140114656178,0.019755862665669248,0.42682876501361716,-1.3012494886691977,0.625,0.25,1,matched bounded smoothing without parity,0.9082875457875457,0.01220686671653759,0.7073150600544682,,calibration,dispersed_equal_weight_corruption,0.07978883314029586,1.0,0.0974603507858192,4,0.25000000000000006,within_radius,0,4,0.625,7104,0.797293335121632,,,,-0.7073150600544683,False,0.7992466517140957,False
True,4,0.02,random_parity_checks,0.07613545651372748,0.010702247732359815,eliminated,0.5625,0.4,0.10279490976184183,0.08389281767455294,0.3302328667624385,-0.28833704813170374,0.6875,0.25,1,degree-matched checks on unrelated variables,0.9444597069597068,0.0,0.32093146704975384,False,calibration,dispersed_equal_weight_corruption,0.07978883314029586,1.0,0.0974603507858192,4,0.25000000000000006,within_radius,0,4,0.6875,7104,0.13921079702537237,22,0,22,-0.3209314670497538,False,0.9510419331020992,True
True,4,0.02,memory_budget_random_bits,0.04836905640126638,0.00506230997317519,eliminated,0.75,0.4,0.0972992691977863,0.06992417508978453,0.2913558663403001,-0.2194597335030723,0.75,0.25,1,32 random bits replace structured parity,0.9536172161172161,0.0,0.16542346536120012,False,calibration,dispersed_equal_weight_corruption,0.07978883314029586,1.0,0.0974603507858192,4,0.25000000000000006,within_radius,0,4,0.75,7104,0.28253721101977886,12,0,12,-0.1654234653612001,False,0.9772180821058825,True
True,5,0.02,target,0.05750197271457766,0.007154322424216014,eliminated,0.875,0.4,0.17432179663423827,0.22017888679733624,0.4928044041848813,0.006913910509706534,0.875,0.55,3,local syndrome decode plus bounded relation feedback,0.8999542124542124,0.0,0.0,False,calibration,dispersed_equal_weight_corruption,0.17553543290865128,1.0,0.3793659136954846,8,0.5500000000000002,above_radius,14,8,0.875,7104,0.4196134158376894,5,0,5,0.10399199239112515,False,1.1402269663347453,True
True,5,0.02,rt02_frozen_baseline,0.13096187673688264,0.020249301736323385,not_applicable,,0.4,0.18328593036274618,0.0,0.46460610921929546,-0.044153464207583995,1.0,0.55,3,unchanged RT-02 one-bit orientation mechanism,0.9222985347985347,1.0,0.0,,calibration,dispersed_equal_weight_corruption,0.17553543290865128,1.0,0.3793659136954846,8,0.5500000000000002,above_radius,4,8,1.0,7104,1.0,,,,0.1552616196012812,False,1.1439186075093444,False
True,5,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.17553543290865128,0.3793659136954846,0.5500000000000002,0.0,0.8333333333333334,0.55,3,no restorative mechanism,0.8876373626373626,0.0,0.0,,calibration,dispersed_equal_weight_corruption,0.17553543290865128,1.0,0.3793659136954846,8,0.5500000000000002,above_radius,61,8,0.8333333333333334,7104,0.0,,,,0.0,False,1.1855704148558066,False
True,5,0.02,operator_only,0.16107865117438966,0.04956672436370839,not_applicable,,0.4,0.25351617637926904,0.01978879429420485,0.47804574185308285,-0.4442450289292816,0.6041666666666666,0.55,3,matched bounded smoothing without parity,0.8834706959706959,0.010560285289757498,0.0,,calibration,dispersed_equal_weight_corruption,0.17553543290865128,1.0,0.3793659136954846,8,0.5500000000000002,above_radius,61,8,0.6041666666666666,7104,0.947837184154375,,,,0.13082592390348596,False,0.7947575305843952,False
True,5,0.02,random_parity_checks,0.07742602451289932,0.012726843466462648,eliminated,0.5625,0.4,0.18884174741644658,0.31716286415243317,0.5613032257779926,-0.07580415126056005,0.6458333333333334,0.55,3,degree-matched checks on unrelated variables,0.8786630036630035,0.0,0.020551319596350037,False,calibration,dispersed_equal_weight_corruption,0.17553543290865128,1.0,0.3793659136954846,8,0.5500000000000002,above_radius,61,8,0.6458333333333334,7104,0.16396583693331385,16,0,16,-0.02055131959634995,False,1.1021965550181552,True
True,5,0.02,memory_budget_random_bits,0.05052155416336073,0.005522323075895024,eliminated,0.7291666666666666,0.4,0.20091281993975993,0.3137779541638539,0.5340103561518209,-0.14457130740273416,0.7291666666666666,0.55,3,32 random bits replace structured parity,0.8896978021978019,0.0,0.0,False,calibration,dispersed_equal_weight_corruption,0.17553543290865128,1.0,0.3793659136954846,8,0.5500000000000002,above_radius,61,8,0.7291666666666666,7104,0.17288838338880885,13,0,13,0.02907207972396226,False,1.1516109429353452,True
True,3,0.02,target,0.006336269028343157,8.685931413362181e-05,eliminated,1.0,0.4,0.22600889219349465,3.2131779648516627e-10,0.2472024972189283,0.013522873960217252,1.0,0.25,1,local syndrome decode plus bounded relation feedback,0.9620421245421245,0.9999999839341102,0.0,True,calibration,topology_preserving_identity_disruption,0.2291070783372428,1.0,0.038801564981103244,3,0.25000000000000006,within_radius,0,3,1.0,7104,0.9999999917189475,5,0,5,0.011190011124286968,False,0.9141411605850029,False
True,3,0.02,rt02_frozen_baseline,0.012764955090974623,0.00022771687985580598,not_applicable,,0.4,0.2257889275537181,0.004460642880461117,0.24703373068634724,0.014482969306781661,0.9791666666666666,0.25,1,unchanged RT-02 one-bit orientation mechanism,0.9619505494505494,0.7769678559769442,0.0,,calibration,topology_preserving_identity_disruption,0.2291070783372428,1.0,0.038801564981103244,3,0.25000000000000006,within_radius,0,3,0.9791666666666666,7104,0.8850396141848017,,,,0.011865077254611275,False,0.914171777011521,False
True,3,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.2291070783372428,0.038801564981103244,0.25000000000000006,0.0,0.9375,0.25,1,no restorative mechanism,0.9616300366300365,0.0,0.0,,calibration,topology_preserving_identity_disruption,0.2291070783372428,1.0,0.038801564981103244,3,0.25000000000000006,within_radius,0,3,0.9375,7104,0.0,,,,0.0,False,0.9145780711768248,False
True,3,0.02,operator_only,0.10428062315210469,0.02040816980128487,not_applicable,,0.4,0.2741645981550983,0.019752724341048463,0.4700724724228333,-0.19666576932001803,0.6875,0.25,1,matched bounded smoothing without parity,0.8665293040293038,0.012363782947576896,0.8802898896913327,,calibration,topology_preserving_identity_disruption,0.2291070783372428,1.0,0.038801564981103244,3,0.25000000000000006,within_radius,0,3,0.6875,7104,0.49092969959669824,,,,-0.8802898896913327,False,0.7600526156573197,False
True,3,0.02,random_parity_checks,0.057514819488453994,0.005793781565556732,eliminated,0.5,0.4,0.24772775546667056,0.08533274710928314,0.321440891782898,-0.0812749971086373,0.7083333333333334,0.25,1,degree-matched checks on unrelated variables,0.9385073260073259,0.0,0.2857635671315917,False,calibration,topology_preserving_identity_disruption,0.2291070783372428,1.0,0.038801564981103244,3,0.25000000000000006,within_radius,0,3,0.7083333333333334,7104,-1.199208901776025,13,0,13,-0.2857635671315916,False,0.8852908821506265,True
True,3,0.02,memory_budget_random_bits,0.05434052835777652,0.006388927924104301,eliminated,0.75,0.4,0.21879470196028053,0.01999155440604145,0.3178664451788414,0.045011164438065014,0.75,0.25,1,32 random bits replace structured parity,0.9277014652014651,0.00042227969792763,0.2714657807153653,False,calibration,topology_preserving_identity_disruption,0.2291070783372428,1.0,0.038801564981103244,3,0.25000000000000006,within_radius,0,3,0.75,7104,0.48477453381641855,17,0,17,-0.27146578071536526,False,0.8743637654053432,True
True,6,0.02,target,0.020886099383695806,0.000943764982497732,eliminated,0.9375,0.4,0.49255966638114196,0.057928172991046696,0.5407255179556468,0.02276804771431281,0.9375,0.55,2,local syndrome decode plus bounded relation feedback,0.8256868131868131,0.0,0.0,False,calibration,topology_preserving_identity_disruption,0.5040355723419341,1.0,0.1291388236459154,7,0.5500000000000002,near_above_boundary,11,7,0.9375,7104,0.5514271281432807,11,0,11,0.016862694626096953,False,0.9715026659527615,True
True,6,0.02,rt02_frozen_baseline,0.03914665504556904,0.0021416374862284135,not_applicable,,0.4,0.4900799086510124,0.0002064415297534101,0.5386323794339473,0.027687854700569108,1.0,0.55,2,unchanged RT-02 one-bit orientation mechanism,0.8231227106227105,0.9896779235123295,0.0,,calibration,topology_preserving_identity_disruption,0.5040355723419341,1.0,0.1291388236459154,7,0.5500000000000002,near_above_boundary,3,7,1.0,7104,0.998401398402703,,,,0.020668401029187072,False,0.9716354990400611,False
True,6,0.02,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.5040355723419341,0.1291388236459154,0.5500000000000002,0.0,0.8541666666666666,0.55,2,no restorative mechanism,0.8234432234432234,0.0,0.0,,calibration,topology_preserving_identity_disruption,0.5040355723419341,1.0,0.1291388236459154,7,0.5500000000000002,near_above_boundary,61,7,0.8541666666666666,7104,0.0,,,,0.0,False,0.9770717565890145,False
True,6,0.02,operator_only,0.10848891155864679,0.0220467385024715,not_applicable,,0.4,0.4906029663852775,0.019774432044454067,0.6451412420811381,0.026650114979472107,0.6666666666666666,0.55,2,matched bounded smoothing without parity,0.7791666666666666,0.011278397777296667,0.17298407651115988,,calibration,topology_preserving_identity_disruption,0.5040355723419341,1.0,0.1291388236459154,7,0.5500000000000002,near_above_boundary,61,7,0.6666666666666666,7104,0.8468746153467109,,,,-0.17298407651115985,False,0.8108824058789527,False
True,6,0.02,random_parity_checks,0.05366965936401163,0.005730331168232413,eliminated,0.75,0.4,0.49656796780665646,0.0994805281354867,0.5727638896624073,0.014815629977424784,0.75,0.55,2,degree-matched checks on unrelated variables,0.7983974358974358,0.0,0.041388890295285696,False,calibration,topology_preserving_identity_disruption,0.5040355723419341,1.0,0.1291388236459154,7,0.5500000000000002,near_above_boundary,61,7,0.75,7104,0.2296621161096256,15,0,15,-0.041388890295285745,False,0.9412695625053882,True
True,6,0.02,memory_budget_random_bits,0.056034989218179496,0.006800548525673274,eliminated,0.6666666666666666,0.4,0.4941288055696423,0.14021333723865553,0.5792113050052203,0.019654896034939213,0.6666666666666666,0.55,2,32 random bits replace structured parity,0.79514652014652,0.0,0.05311146364585495,False,calibration,topology_preserving_identity_disruption,0.5040355723419341,1.0,0.1291388236459154,7,0.5500000000000002,near_above_boundary,61,7,0.6666666666666666,7104,-0.08575665535799873,16,0,16,-0.05311146364585485,False,0.9321365396852479,True
True,2,0.05,target,0.003072370470313993,2.0421909317720388e-05,eliminated,0.875,0.4,0.03389244019272538,0.18182556520768856,0.25026534400185474,-0.0007304308652409872,0.875,0.25,2,local syndrome decode plus bounded relation feedback,0.9840201465201464,0.0,0.001061376007418957,False,calibration,localized_block_shock,0.033867702177719984,1.0,0.16861198017809548,4,0.25,near_above_boundary,0,4,0.875,7101,-0.07836682195201256,4,0,4,-0.001061376007418957,False,1.1033411938125202,True
True,2,0.05,rt02_frozen_baseline,0.032996642756292986,0.003078514772338462,not_applicable,,0.4,0.043681389855976,0.0036772705825254136,0.2136697565317694,-0.2897653825688828,1.0,0.25,2,unchanged RT-02 one-bit orientation mechanism,0.9887362637362638,0.9264545883494917,0.0,,calibration,localized_block_shock,0.033867702177719984,1.0,0.16861198017809548,4,0.25,near_above_boundary,0,4,1.0,7101,0.9781909293833017,,,,0.14532097387292242,False,1.0974026568985138,False
True,2,0.05,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.033867702177719984,0.16861198017809548,0.25,0.0,0.9166666666666666,0.25,2,no restorative mechanism,0.9841117216117214,0.0,0.0,,calibration,localized_block_shock,0.033867702177719984,1.0,0.16861198017809548,4,0.25,near_above_boundary,0,4,0.9166666666666666,7101,0.0,,,,0.0,False,1.1033146654772856,False
True,2,0.05,operator_only,0.09378177971050379,0.017460002696894888,not_applicable,,0.4,0.12277902474438357,0.04969342255268819,0.4215381909899931,-2.6252540576890477,0.7291666666666666,0.25,2,matched bounded smoothing without parity,0.905128205128205,0.006131548946236243,0.6861527639599725,,calibration,localized_block_shock,0.033867702177719984,1.0,0.16861198017809548,4,0.25,near_above_boundary,0,4,0.7291666666666666,7101,0.7052794083777453,,,,-0.6861527639599725,False,0.9541618958715191,False
True,2,0.05,random_parity_checks,0.04017416381359328,0.0036006200326336,eliminated,0.3125,0.4,0.030530969284749528,0.07814017410581665,0.2625769697006751,0.09852256511117961,0.7708333333333334,0.25,2,degree-matched checks on unrelated variables,0.966620879120879,0.0,0.05030787880270049,False,calibration,localized_block_shock,0.033867702177719984,1.0,0.16861198017809548,4,0.25,near_above_boundary,0,4,0.7708333333333334,7101,0.5365680776461939,16,0,16,-0.05030787880270049,False,1.080469504141127,True
True,2,0.05,memory_budget_random_bits,0.048245237657161856,0.005028839204176579,eliminated,0.6875,0.4,0.035318988190799684,0.1497636709137723,0.29752840688445387,-0.04285162322097054,0.6875,0.25,2,32 random bits replace structured parity,0.9579212454212453,0.0,0.19011362753781547,False,calibration,localized_block_shock,0.033867702177719984,1.0,0.16861198017809548,4,0.25,near_above_boundary,0,4,0.6875,7101,0.11178511304128425,15,0,15,-0.19011362753781547,False,1.0755759790126853,True
True,2,0.05,target,0.003072370470313991,2.042190931772031e-05,eliminated,0.875,0.4,0.07452019260096301,0.5250785565517941,0.5501206616810231,-0.00015095919034457828,0.875,0.55,2,local syndrome decode plus bounded relation feedback,0.9180860805860805,0.0,0.00021938487458750267,False,calibration,localized_block_shock,0.07450894479098394,1.0,0.5120131545201687,4,0.55,near_above_boundary,0,4,0.875,7101,-0.02551770773129769,4,0,4,-0.00021938487458744209,False,1.392318792385263,True
True,2,0.05,rt02_frozen_baseline,0.14067457328684016,0.027333666871374368,not_applicable,,0.4,0.10488019175674826,0.0036772705825254136,0.4535534448388385,-0.4076188040370616,1.0,0.55,2,unchanged RT-02 one-bit orientation mechanism,0.9453754578754578,0.9264545883494917,0.0,,calibration,localized_block_shock,0.07450894479098394,1.0,0.5120131545201687,4,0.55,near_above_boundary,0,4,1.0,7101,0.9928180154160853,,,,0.17535737302029367,False,1.330466295086818,False
True,2,0.05,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.07450894479098394,0.5120131545201687,0.55,0.0,0.9166666666666666,0.55,2,no restorative mechanism,0.9181776556776555,0.0,0.0,,calibration,localized_block_shock,0.07450894479098394,1.0,0.5120131545201687,4,0.55,near_above_boundary,0,4,0.9166666666666666,7101,0.0,,,,0.0,False,1.3922922640500284,False
True,2,0.05,operator_only,0.11734606100794161,0.027375919260381115,not_applicable,,0.4,0.12769452409969176,0.04969593048396273,0.5456504031104884,-0.7138146897383469,0.7291666666666666,0.55,2,matched bounded smoothing without parity,0.8617216117216117,0.0060813903207453945,0.0,,calibration,localized_block_shock,0.07450894479098394,1.0,0.5120131545201687,4,0.55,near_above_boundary,0,4,0.7291666666666666,7101,0.9029401294766829,,,,0.007908357980930258,False,1.1577720734675303,False
True,2,0.05,random_parity_checks,0.06559600792682603,0.00945278629090216,eliminated,0.5,0.4,0.07610052435788162,0.3971541585277513,0.5374108534207567,-0.021360919435410776,0.7083333333333334,0.55,2,degree-matched checks on unrelated variables,0.8918956043956043,0.0,0.0,False,calibration,localized_block_shock,0.07450894479098394,1.0,0.5120131545201687,4,0.55,near_above_boundary,0,4,0.7083333333333334,7101,0.22432821301252912,16,0,16,0.022889357416806127,False,1.3261380326667092,True
True,2,0.05,memory_budget_random_bits,0.05802835945378056,0.0072417442706933,eliminated,0.7708333333333334,0.4,0.07150418655509355,0.3632132024138326,0.5329019146105727,0.04032748342255388,0.7708333333333334,0.55,2,32 random bits replace structured parity,0.9048534798534797,0.0,0.0,False,calibration,localized_block_shock,0.07450894479098394,1.0,0.5120131545201687,4,0.55,near_above_boundary,0,4,0.7708333333333334,7101,0.2906174397917246,11,0,11,0.031087427980777023,False,1.3499843420641122,True
True,5,0.05,target,0.018849859256347815,0.0007689506606919864,eliminated,1.0,0.4,0.025973548998572002,6.80107056431851e-06,0.2264081626634568,0.1665541879858627,1.0,0.25,1,local syndrome decode plus bounded relation feedback,0.9763736263736262,0.9998639785887137,0.0,True,calibration,sparse_node_corruption,0.03116405244847691,1.0,0.11543134225332628,5,0.24999999999999997,within_radius,2,5,1.0,7101,0.9999410812485452,6,0,6,0.09436734934617265,False,1.0290859080336505,False
True,5,0.05,rt02_frozen_baseline,0.032953759438795104,0.0015310526330153842,not_applicable,,0.4,0.026826558038943595,0.0074260418916866095,0.22688922700815084,0.1391826180726795,1.0,0.25,1,unchanged RT-02 one-bit orientation mechanism,0.976098901098901,0.8514791621662678,0.0,,calibration,sparse_node_corruption,0.03116405244847691,1.0,0.11543134225332628,5,0.24999999999999997,within_radius,1,5,1.0,7101,0.935667022953009,,,,0.09244309196739654,False,1.0290130466859284,False
True,5,0.05,passive_relaxation,0.0,0.0,not_applicable,,0.4,0.03116405244847691,0.11543134225332628,0.24999999999999997,0.0,0.8958333333333334,0.25,1,no restorative mechanism,0.9725274725274725,0.0,0.0,,calibration,sparse_node_corruption,0.03116405244847691,1.0,0.11543134225332628,5,0.24999999999999997,within_radius,61,5,0.8958333333333334,7101,0.0,,,,0.0,False,1.0327293788893146,False
True,5,0.05,operator_only,0.11141101554228384,0.024189505184101463,not_applicable,,0.4,0.16238599501154552,0.04974245668689141,0.3982469083672769,-4.210682894338468,0.6458333333333334,0.25,1,matched bounded smoothing without parity,0.9114926739926741,0.0051508662621718715,0.5929876334691078,,calibration,sparse_node_corruption,0.03116405244847691,1.0,0.11543134225332628,5,0.24999999999999997,within_radius,61,5,0.6458333333333334,7101,0.5690732194924466,,,,-0.5929876334691078,False,0.8336755875542612,False
True,5,0.05,random_parity_checks,0.04974791615635287,0.006044969661470586,eliminated,0.6875,0.4,0.06933413931627413,0.1249926466083421,0.3272216054864518,-1.2248114050925596,0.6041666666666666,0.25,1,degree-matched checks on unrelated variables,0.9354853479853479,0.0,0.3088864219458074,False,calibration,sparse_node_corruption,0.03116405244847691,1.0,0.11543134225332628,5,0.24999999999999997,within_radius,61,5,0.6041666666666666,7101,-0.08283109395048463,19,0,19,-0.30888642194580734,False,0.9869564410591262,True
True,5,0.05,memory_budget_random_bits,0.08175021920834459,0.014455106651495532,eliminated,0.6875,0.4,0.07888932862015864,0.11248034310531599,0.29547501901624945,-1.5314207371003905,0.6875,0.25,1,32 random bits replace structured parity,0.9509157509157508,0.0,0.18190007606499803,False,calibration,sparse_node_corruption,0.03116405244847691,1.0,0.11543134225332628,5,0.24999999999999997,within_radius,61,5,0.6875,7101,0.025564972999568995,14,0,14,-0.18190007606499795,False,0.9446899624869431,True
True,6,0.05,target,0.05103151736646643,0.005645787634012727,eliminated,0.9375,0.4,0.04502438056582744,0.18775875164509098,0.47396395126575747,0.3432937656693668,0.9375,0.55,3,local syndrome decode plus bounded relation feedback,0.9275183150183149,0.0,0.0,False,calibration,sparse_node_corruption,0.06856091538664902,1.0,0.36457021117404237,8,0.55,above_radius,16,8,0.9375,7101,0.4849860304262305,6,0,6,0.1382473613349865,False,1.1997972637796739,True
