time_seconds,strain
0.824218750,-1.666143156656e+00
0.825195312,1.709044431171e+00
0.826171875,2.477235219304e-01
0.827148438,8.782181877641e-01
0.828125000,1.432001801821e+00
0.829101562,4.643611671099e-01
0.830078125,3.878239214254e-01
0.831054688,-6.747215921111e-01
0.832031250,1.116726856868e+00
0.833007812,9.307236464690e-01
0.833984375,-1.081139773105e+00
0.834960938,6.808109545294e-01
0.835937500,-2.304663301349e+00
0.836914062,9.977629609945e-02
0.837890625,-8.577514003688e-01
0.838867188,-4.755472536398e-01
0.839843750,-2.179029019549e+00
0.840820312,-3.164622580728e-01
0.841796875,1.559176746271e+00
0.842773438,9.406812255177e-01
0.843750000,9.958005188947e-02
0.844726562,-2.600625682587e-01
0.845703125,4.883535395974e-01
0.846679688,-8.105312154612e-01
0.847656250,1.037057950244e+00
0.848632812,-4.902615195456e-02
0.849609375,-6.676325068076e-01
0.850585938,2.876541700612e-01
0.851562500,9.724357369471e-01
0.852539062,8.100815383661e-01
0.853515625,6.554041591341e-01
0.854492188,-1.156482498991e+00
0.855468750,1.464924807557e-01
0.856445312,-1.481328399253e+00
0.857421875,9.606522878407e-01
0.858398438,-6.605938682405e-01
0.859375000,1.413727244842e+00
0.860351562,-1.714011180943e+00
0.861328125,-2.205948416390e-02
0.862304688,-2.573409321437e+00
0.863281250,-9.431899413289e-01
0.864257812,2.998244597336e-01
0.865234375,3.111669737269e-01
0.866210938,1.910985816468e+00
0.867187500,-5.689846371983e-02
0.868164062,-1.682887452446e+00
0.869140625,6.132582110273e-01
0.870117188,-2.773763846972e-01
0.871093750,-1.072905077211e-01
0.872070312,-1.850949637442e-01
0.873046875,8.751728447272e-01
0.874023438,9.127105361630e-01
0.875000000,-1.295731017496e+00
0.875976562,-1.125708349442e+00
0.876953125,-3.251176599043e-01
0.877929688,-5.662370835754e-01
0.878906250,1.120011504764e-01
0.879882812,-5.782491959508e-01
0.880859375,-2.995112841655e-01
0.881835938,1.272190541055e+00
0.882812500,-4.883362225183e-02
0.883789062,1.094008959148e-01
0.884765625,1.330954234872e+00
0.885742188,-1.850342304903e-01
0.886718750,-8.480977699159e-01
0.887695312,-1.162348858755e+00
0.888671875,-8.551091289988e-02
0.889648438,-1.893891612268e+00
0.890625000,5.036570482948e-01
0.891601562,8.681394313060e-01
0.892578125,-7.774761318541e-01
0.893554688,-1.444534741103e+00
0.894531250,-3.797001420191e-01
0.895507812,1.130974199231e+00
0.896484375,-2.282902695457e-03
0.897460938,4.515068816977e-01
0.898437500,7.221072306360e-01
0.899414062,-9.280940673204e-02
0.900390625,-1.273274107913e-01
0.901367188,8.946344093508e-01
0.902343750,-2.800912126109e-01
0.903320312,4.756067804552e-01
0.904296875,2.992565743001e-01
0.905273438,3.880069512372e-01
0.906250000,8.120711573859e-01
0.907226562,-1.232392139728e+00
0.908203125,-9.308695197103e-01
0.909179688,-3.026887242567e-01
0.910156250,-3.200684335831e-01
0.911132812,-9.375286794192e-01
0.912109375,-6.246193610400e-01
0.913085938,-5.066257271134e-01
0.914062500,-3.899155778159e-01
0.915039062,-1.167227879713e+00
0.916015625,-1.648053276853e+00
0.916992188,-1.116835125086e+00
0.917968750,-3.872640538792e-01
0.918945312,7.852844279290e-02
0.919921875,1.606076846477e-01
0.920898438,-4.216035122564e-01
0.921875000,2.061465956590e+00
0.922851562,5.544976785419e-01
0.923828125,-1.501279668827e-01
0.924804688,-1.378420144955e-01
0.925781250,-1.273699658359e+00
0.926757812,1.914015860151e-01
0.927734375,-2.196956029526e+00
0.928710938,-8.170100465105e-01
0.929687500,-9.127878611297e-03
0.930664062,-2.102898487744e-01
0.931640625,2.352136793927e-01
0.932617188,5.119331038783e-01
0.933593750,-2.050345751137e-01
0.934570312,-2.921557244120e-01
0.935546875,2.438047038351e+00
0.936523438,-6.710669050116e-01
0.937500000,2.517505239516e+00
0.938476562,-4.350921378962e-01
0.939453125,1.866313053567e-01
0.940429688,-1.220860207945e+00
0.941406250,-1.234649250838e+00
0.942382812,-1.722247886716e+00
0.943359375,2.201397721614e-01
0.944335938,1.052482405689e-01
0.945312500,7.404601316562e-01
0.946289062,6.036115051217e-01
0.947265625,8.821092330810e-01
0.948242188,1.171876653596e+00
0.949218750,4.284503088897e-01
0.950195312,1.250248786407e+00
0.951171875,-1.525116858230e+00
0.952148438,-6.724586838922e-02
0.953125000,-8.278707457427e-01
0.954101562,-1.394419440593e+00
0.955078125,1.821494967254e+00
0.956054688,-1.140256911545e-01
0.957031250,-4.715139431360e-01
0.958007812,1.071389168709e-01
0.958984375,3.599904724146e-01
0.959960938,1.599655766962e+00
0.960937500,2.507414969775e+00
0.961914062,9.866045569576e-01
0.962890625,3.345536134766e-01
0.963867188,8.662511792978e-01
0.964843750,-5.650396641491e-01
0.965820312,-1.788439858448e+00
0.966796875,7.519916832666e-01
0.967773438,-2.349741220535e+00
0.968750000,-1.307858075102e+00
0.969726562,1.201933976550e+00
0.970703125,-3.413690060155e-01
0.971679688,3.646440065017e-01
0.972656250,2.301337774652e+00
0.973632812,3.989704933451e-02
0.974609375,4.954592733827e-01
0.975585938,-1.416001747197e+00
0.976562500,-9.509436310767e-01
0.977539062,-2.331378868346e+00
0.978515625,-1.975696753744e+00
0.979492188,-8.697459464367e-01
0.980468750,-3.044386409648e-01
0.981445312,-1.193327920402e+00
0.982421875,-7.197405042114e-01
0.983398438,1.614925128762e+00
0.984375000,1.485795862533e+00
0.985351562,-8.189754598592e-01
0.986328125,-1.869177208893e-01
0.987304688,-1.351742721378e+00
0.988281250,-9.714890565058e-01
0.989257812,-3.720047823172e-01
0.990234375,-5.980780505842e-02
0.991210938,-3.053067222782e-01
0.992187500,8.767839700331e-01
0.993164062,1.129943740908e+00
0.994140625,3.568346688765e-01
0.995117188,1.477937353771e+00
0.996093750,-3.376630449123e+00
0.997070312,-1.694626528887e+00
0.998046875,-1.863226797187e+00
0.999023438,4.667717472264e-01
1.000000000,2.678868350147e-01
1.000976562,2.715936909613e+00
1.001953125,2.258593296371e+00
1.002929688,-2.295580828145e-01
1.003906250,1.509926973478e-01
1.004882812,-1.848578075315e+00
1.005859375,-2.816695318548e-01
1.006835938,-9.255913313972e-01
1.007812500,-2.652712474241e+00
1.008789062,-1.303754887977e+00
1.009765625,1.117950421303e+00
1.010742188,2.485912452393e+00
1.011718750,5.757380992465e-01
1.012695312,1.120856221652e-01
1.013671875,-1.423049622158e-01
1.014648438,-1.404946692107e+00
1.015625000,-1.184906022632e+00
1.016601562,-8.529665462660e-01
1.017578125,-3.625341583779e-01
1.018554688,2.071704916652e+00
1.019531250,1.047023777681e+00
1.020507812,-2.503494531198e-01
1.021484375,-2.633258023188e-01
1.022460938,-3.668906093772e+00
1.023437500,-1.937143796260e+00
1.024414062,-5.894008251614e-01
1.025390625,1.803152079126e+00
1.026367188,1.867757474978e+00
1.027343750,3.295588354204e+00
1.028320312,1.435419696514e+00
1.029296875,3.924912767776e-01
1.030273438,-6.409013290269e-02
1.031250000,-2.444316847789e+00
1.032226562,1.130340220728e+00
1.033203125,-6.181238529289e-01
1.034179688,2.896707021188e+00
1.035156250,1.169296089029e+00
1.036132812,3.302268690370e-01
1.037109375,-3.229486370019e+00
1.038085938,-1.715885981681e+00
1.039062500,-2.155368249715e+00
1.040039062,1.251038077223e+00
1.041015625,2.303844966806e+00
1.041992188,7.491648982763e-01
1.042968750,2.445448239614e+00
1.043945312,8.015530302522e-01
1.044921875,-4.194966561429e+00
1.045898438,-1.794633173156e+00
1.046875000,-6.014139530397e-01
1.047851562,1.561741359615e-01
1.048828125,2.478360309143e+00
1.049804688,2.383833240681e+00
1.050781250,1.100861530293e+00
1.051757812,-2.980830900844e-01
1.052734375,-2.155457041826e+00
1.053710938,-2.933292048654e+00
1.054687500,-7.529889636186e-01
1.055664062,3.613514859707e+00
1.056640625,1.912514410955e+00
1.057617188,-6.451254054631e-01
1.058593750,-1.857461172326e+00
1.059570312,-2.764194882216e+00
1.060546875,-9.436895818787e-01
1.061523438,4.046757577795e+00
1.062500000,2.767205744405e+00
1.063476562,2.789933901670e-02
1.064453125,-8.702303503263e-01
1.065429688,-3.049387646500e+00
1.066406250,-3.659263566233e+00
1.067382812,1.219821392231e+00
1.068359375,3.831475783895e+00
1.069335938,2.730311599385e+00
1.070312500,5.371332682789e-01
1.071289062,-2.733016494479e+00
1.072265625,-2.835694821364e+00
1.073242188,-1.333437326375e+00
1.074218750,2.693596619360e+00
1.075195312,2.429688292705e+00
1.076171875,-1.626172780678e+00
1.077148438,-3.669206160926e+00
1.078125000,-4.059461547952e+00
1.079101562,1.355028271812e+00
1.080078125,1.235626930251e+00
1.081054688,1.793598906622e+00
1.082031250,2.194704992759e+00
1.083007812,-2.052009201238e+00
1.083984375,-1.666357332738e+00
1.084960938,-9.093782805485e-01
1.085937500,2.871824542470e+00
1.086914062,3.207278707333e+00
1.087890625,2.376478540568e-02
1.088867188,-2.541743712113e+00
1.089843750,-1.962418101353e+00
1.090820312,2.235791074521e-01
1.091796875,2.486681167101e+00
1.092773438,2.850950821409e+00
1.093750000,-2.376368845506e+00
1.094726562,-3.519486460868e+00
1.095703125,-2.188127082611e+00
1.096679688,1.436179496331e+00
1.097656250,1.720492491447e+00
1.098632812,-2.427409460196e-01
1.099609375,-2.684446862133e+00
1.100585938,-2.650796468083e+00
1.101562500,-1.938999999177e-01
1.102539062,3.564391344092e+00
1.103515625,7.158565278313e-01
1.104492188,-2.031118426999e+00
1.105468750,-4.025894799482e+00
1.106445312,-4.182511421670e-01
1.107421875,1.521922531088e+00
1.108398438,2.513079503153e+00
1.109375000,-8.329921153507e-01
1.110351562,-4.119123801832e+00
1.111328125,-1.965163289252e+00
1.112304688,2.346147733690e+00
1.113281250,1.724403175098e+00
1.114257812,-1.267389712298e+00
1.115234375,-5.262009393217e+00
1.116210938,-7.083670876871e-01
1.117187500,2.190527525236e+00
1.118164062,3.630949181960e+00
1.119140625,-1.360411471291e+00
1.120117188,-4.212769754030e+00
1.121093750,-6.899218776360e-01
1.122070312,3.481001920166e+00
1.123046875,3.421629734090e+00
1.124023438,-1.990859377122e+00
1.125000000,-1.309571560884e+00
1.125976562,1.835629172304e-01
1.126953125,3.222482370728e+00
1.127929688,1.629458592042e+00
1.128906250,-2.832907680332e+00
1.129882812,-3.035047253701e+00
1.130859375,6.923202104962e-01
1.131835938,3.503121917357e+00
1.132812500,-1.935349436584e+00
1.133789062,-4.381096422706e+00
1.134765625,4.191374120145e-01
1.135742188,3.430725726096e+00
1.136718750,3.861524334896e+00
1.137695312,-2.180229102589e+00
1.138671875,-2.911169361442e+00
1.139648438,8.454945047281e-01
1.140625000,4.818767147489e+00
1.141601562,-2.186302448715e+00
1.142578125,-2.922866307964e+00
1.143554688,1.921508794546e+00
1.144531250,2.377607496613e+00
1.145507812,1.137558482732e+00
1.146484375,-5.857531718886e+00
1.147460938,-1.420144885460e+00
1.148437500,4.214405047239e+00
1.149414062,2.874314807043e+00
1.150390625,-1.954537178965e+00
1.151367188,-3.068788907525e+00
1.152343750,2.474318320553e+00
1.153320312,1.748412916263e+00
1.154296875,-2.171197106529e+00
1.155273438,-1.749405641793e+00
1.156250000,1.037215049775e+00
1.157226562,1.659626618776e+00
1.158203125,-5.143911132537e-01
1.159179688,-2.628050059576e+00
1.160156250,8.648812968275e-01
1.161132812,3.676045227261e+00
1.162109375,-1.543260261397e+00
1.163085938,-3.475086246400e+00
1.164062500,1.637380841664e-01
1.165039062,3.213531783252e+00
1.166015625,8.354841941287e-01
1.166992188,-2.918353200024e+00
1.167968750,-1.542930972371e-01
1.168945312,2.722504469387e+00
1.169921875,2.360248464950e+00
1.170898438,-2.989632527395e+00
1.171875000,-3.283138326998e+00
1.172851562,4.324321366834e+00
1.173828125,3.182673621646e+00
1.174804688,-3.000549360536e+00
1.175781250,-1.595781049004e+00
1.176757812,2.549129144811e+00
1.177734375,3.607361565636e+00
1.178710938,-1.736421790497e+00
1.179687500,-4.027003236393e+00
1.180664062,-4.009064176626e-01
1.181640625,4.517509351635e+00
1.182617188,1.429801519371e+00
1.183593750,-3.920360543285e+00
1.184570312,1.060218310664e+00
1.185546875,3.272652435364e+00
1.186523438,6.656482442050e-01
1.187500000,-4.608302355368e+00
1.188476562,-1.264992608809e+00
1.189453125,3.469606383570e+00
1.190429688,1.664268331154e+00
1.191406250,-2.234174337652e+00
1.192382812,-8.155890374790e-01
1.193359375,3.900276155669e+00
1.194335938,2.103128374186e+00
1.195312500,-2.517873690121e+00
1.196289062,-3.629909583070e+00
1.197265625,1.381685382471e+00
1.198242188,3.284641786531e+00
1.199218750,-1.785044111328e+00
1.200195312,-6.592110399459e+00
1.201171875,1.893409217919e+00
1.202148438,4.235203745633e+00
1.203125000,-7.894742750313e-01
1.204101562,-2.843542282784e+00
1.205078125,2.751994522729e+00
1.206054688,2.586315548763e+00
1.207031250,9.664489434477e-01
1.208007812,-3.899379020175e+00
1.208984375,-1.868254457515e-01
1.209960938,3.169572896336e+00
1.210937500,-3.114597290746e-01
1.211914062,-3.771095368471e+00
1.212890625,-9.234635305635e-01
1.213867188,1.727156166899e+00
1.214843750,9.429156642938e-02
1.215820312,-6.977866195717e-01
1.216796875,-7.740974259171e-01
1.217773438,8.335283387048e-01
1.218750000,3.013038369065e+00
1.219726562,-1.014133216888e+00
1.220703125,-2.161174130173e+00
1.221679688,1.203093661652e+00
1.222656250,2.303693533774e+00
1.223632812,1.435105995460e+00
1.224609375,-1.978779429459e+00
1.225585938,-3.305484739981e-01
1.226562500,2.806171975536e+00
1.227539062,-5.819992524221e-01
1.228515625,-1.970772783664e+00
1.229492188,-3.868169018499e-01
1.230468750,2.210356370343e+00
1.231445312,1.777825173348e+00
1.232421875,-1.837623059845e+00
1.233398438,5.705155121983e-01
1.234375000,3.422170419514e+00
1.235351562,1.553756246054e+00
1.236328125,-4.008789635574e-01
1.237304688,-3.374763198619e+00
1.238281250,2.823793114663e+00
1.239257812,1.203692093041e+00
1.240234375,-5.144469155993e-01
1.241210938,-1.265618178281e+00
1.242187500,1.178458888049e+00
1.243164062,8.989151761954e-01
1.244140625,-1.487908351353e+00
1.245117188,-3.091133539525e+00
1.246093750,3.678460405968e-01
1.247070312,2.516563810951e+00
1.248046875,1.460620026805e+00
1.249023438,-2.686781745756e+00
1.250000000,-5.876182737350e-01
1.250976562,7.363685381582e-01
1.251953125,-6.184111875413e-01
1.252929688,-7.799606552010e-01
1.253906250,8.040726264009e-01
1.254882812,1.013477468558e+00
1.255859375,2.734741976005e+00
1.256835938,-2.692631014616e+00
1.257812500,-2.275808024195e+00
1.258789062,1.649637660606e+00
1.259765625,1.540633024266e+00
1.260742188,-1.001349016312e+00
1.261718750,-1.757414081796e+00
1.262695312,9.779602405122e-01
1.263671875,6.167523835589e-01
1.264648438,5.014570472129e-01
1.265625000,-1.543604690832e+00
1.266601562,8.149969269213e-01
1.267578125,2.289203569384e+00
1.268554688,5.746301553959e-01
1.269531250,-2.117112177905e+00
1.270507812,9.010949825041e-01
1.271484375,3.363321490004e-01
1.272460938,1.750721288356e+00
1.273437500,1.472567675910e+00
1.274414062,1.914087507581e-02
1.275390625,6.858526500284e-01
1.276367188,2.324984126204e+00
1.277343750,-3.067846818919e-01
1.278320312,-1.092985134557e+00
1.279296875,4.753150763511e-01
1.280273438,1.867005175962e+00
1.281250000,-1.791592970009e+00
1.282226562,9.235042948378e-02
1.283203125,-1.619197315247e+00
1.284179688,9.457739872877e-01
1.285156250,-1.572822563128e-01
1.286132812,-2.338657571201e+00
1.287109375,-8.423743191837e-01
1.288085938,9.524347450117e-01
1.289062500,7.920442359925e-01
1.290039062,-9.360831350956e-01
1.291015625,1.696857102722e+00
1.291992188,9.540985906399e-01
1.292968750,3.627245856351e-02
1.293945312,-1.498510731528e+00
1.294921875,2.110852964158e-01
1.295898438,-6.362776630195e-01
1.296875000,-1.380578170576e+00
1.297851562,1.720097712679e-01
1.298828125,-3.838160573236e+00
1.299804688,1.306121126249e+00
1.300781250,-3.384704689591e-01
1.301757812,7.235236988447e-03
1.302734375,-1.020827170334e+00
1.303710938,-4.221715102413e-01
1.304687500,1.162066440283e+00
1.305664062,1.282238757714e-01
1.306640625,-4.691659817860e-01
1.307617188,-1.284436170865e+00
1.308593750,1.750025861390e+00
1.309570312,3.254683827135e-01
1.310546875,5.100618529781e-01
1.311523438,-6.221672236103e-01
1.312500000,1.352829642804e+00
1.313476562,5.260768591147e-01
1.314453125,1.797376531637e-01
1.315429688,8.533474007044e-01
1.316406250,-2.820756340214e-01
1.317382812,9.686741406012e-01
1.318359375,4.099432465184e-01
1.319335938,-8.183292400660e-01
1.320312500,-6.998346526527e-02
1.321289062,1.179649408784e+00
1.322265625,-2.207987995027e-01
1.323242188,-2.242579763337e+00
1.324218750,5.459257359535e-01
1.325195312,-2.037082363300e+00
1.326171875,-5.921098758639e-02
1.327148438,4.504032506623e-01
1.328125000,-2.428004673496e-01
1.329101562,-5.516917689179e-01
1.330078125,-1.119891784815e+00
1.331054688,5.582320245634e-01
1.332031250,4.966202907119e-01
1.333007812,7.074437264292e-01
1.333984375,3.794990288794e-01
1.334960938,2.365947767239e-01
1.335937500,-7.549784346205e-01
1.336914062,3.770811656005e-01
1.337890625,2.982562934601e-02
1.338867188,1.897755005851e-01
1.339843750,-2.819634828770e-01
1.340820312,8.518631801454e-01
1.341796875,9.213383840992e-01
1.342773438,-1.663181186009e+00
1.343750000,-1.321485635417e+00
1.344726562,-1.333191402342e+00
1.345703125,-6.613748494195e-02
1.346679688,1.305690825534e+00
1.347656250,1.300677038532e-01
1.348632812,-1.131734233036e+00
1.349609375,-3.042197155089e-01
1.350585938,-2.403483299445e-01
1.351562500,1.333097236031e+00
1.352539062,6.801360328960e-01
1.353515625,1.927588911443e+00
1.354492188,1.216425695401e+00
1.355468750,-1.436477544722e+00
1.356445312,2.981224914037e-02
1.357421875,1.772652334078e-03
1.358398438,1.135295844306e-01
1.359375000,1.246003843324e+00
1.360351562,-6.637518597939e-01
1.361328125,-6.436363206554e-01
1.362304688,-1.935881783532e-01
1.363281250,-7.199770630257e-01
1.364257812,-9.269231525580e-01
1.365234375,9.964572419093e-01
1.366210938,9.807546287326e-01
1.367187500,1.645498198815e-01
1.368164062,-9.247144948150e-01
1.369140625,-1.282894767780e-01
1.370117188,1.810951630226e+00
1.371093750,8.721590990939e-01
1.372070312,-1.374931193175e+00
1.373046875,1.104296250789e+00
1.374023438,4.726385415621e-01
1.375000000,4.451527079555e-01
1.375976562,-1.768323684496e+00
1.376953125,-1.525023296626e+00
1.377929688,3.498774067381e-01
1.378906250,-1.759583426791e+00
1.379882812,-9.166800839760e-01
1.380859375,-3.466681313504e+00
1.381835938,1.157289496488e+00
1.382812500,1.196826445017e+00
1.383789062,-1.254354858066e+00
1.384765625,1.552582635245e+00
1.385742188,1.054610645414e+00
1.386718750,-2.936351264849e-01
1.387695312,-4.476967603107e-01
1.388671875,5.475469980500e-01
1.389648438,-2.159341018583e-01
1.390625000,1.802013475927e+00
1.391601562,-6.877328573088e-01
1.392578125,9.627015532829e-01
1.393554688,-5.537397675576e-01
1.394531250,-2.862403731646e-01
1.395507812,2.881477707615e-01
1.396484375,1.264916905830e-01
1.397460938,-9.278388359523e-01
1.398437500,-4.044589552351e-01
1.399414062,-3.629595544939e-01
1.400390625,1.235194849905e+00
1.401367188,-1.205350443016e+00
1.402343750,1.176812667263e-01
1.403320312,-3.813731508399e-01
1.404296875,-5.179005728420e-01
1.405273438,2.154133842268e+00
1.406250000,-7.769100874230e-01
1.407226562,-1.123403682817e+00
1.408203125,-1.360571195450e+00
1.409179688,-1.701459647214e+00
1.410156250,1.589555850567e+00
1.411132812,2.603415511147e-01
1.412109375,9.148909788955e-01
1.413085938,1.174086864746e+00
1.414062500,8.299580072546e-01
1.415039062,1.754927893925e-01
1.416015625,-9.864745950783e-01
1.416992188,-1.108816393450e+00
1.417968750,-6.329855908508e-01
1.418945312,7.353353938778e-01
1.419921875,-4.746964942020e-01
1.420898438,-8.039117763768e-01
1.421875000,-1.873318494955e-01
1.422851562,7.046249973607e-01
1.423828125,6.120431600238e-01
1.424804688,-8.095358506321e-01
1.425781250,1.392159963131e+00
1.426757812,-9.485573352873e-01
1.427734375,-1.512135413229e-01
1.428710938,-8.856807068358e-01
1.429687500,5.022958383608e-01
1.430664062,-9.965236503491e-01
1.431640625,-7.475665164402e-02
1.432617188,1.375342742019e+00
1.433593750,-4.205026920453e-01
1.434570312,-9.909156225376e-03
1.435546875,-1.099300860747e+00
1.436523438,-2.302745462267e+00
1.437500000,3.823457075937e-01
1.438476562,-3.819425401540e-01
1.439453125,1.516836563610e+00
1.440429688,8.709523408037e-01
1.441406250,-7.084401917810e-01
1.442382812,2.079403152348e-01
1.443359375,1.666587420391e+00
1.444335938,5.690004593565e-01
1.445312500,-1.257710381888e+00
1.446289062,-5.677168411344e-01
1.447265625,-9.408028103285e-01
1.448242188,4.437183436399e-01
1.449218750,1.589951785223e+00
1.450195312,1.451887935953e+00
1.451171875,-1.681388617971e-01
1.452148438,1.890249563893e+00
1.453125000,3.702834001549e-01
1.454101562,1.657445588760e+00
1.455078125,-1.702990085412e+00
1.456054688,-6.586811921886e-01
1.457031250,-3.650559087056e-01
1.458007812,1.131273124148e+00
1.458984375,-8.366702289903e-01
1.459960938,6.138301618721e-01
1.460937500,2.658422152040e-01
1.461914062,1.057633150942e+00
1.462890625,-1.663179907266e-01
1.463867188,-1.774829194136e-01
1.464843750,2.408165366656e-01
1.465820312,1.466596169120e+00
1.466796875,1.066690921706e+00
1.467773438,1.148749256009e+00
1.468750000,1.335119687442e-01
1.469726562,1.542125871470e+00
1.470703125,1.120848209552e+00
1.471679688,-1.038820166378e+00
1.472656250,2.773284212506e-01
1.473632812,3.139222358006e-01
1.474609375,-2.789830613395e-01
1.475585938,8.099744231300e-01
1.476562500,1.507602432588e+00
1.477539062,1.195393193899e+00
1.478515625,1.175608124999e+00
1.479492188,9.239435971404e-01
1.480468750,-4.931386012990e-01
1.481445312,-8.405898870323e-02
1.482421875,9.833810953108e-01
1.483398438,2.011465579384e+00
1.484375000,9.692762499018e-01
1.485351562,-1.003446403410e+00
1.486328125,2.009060265998e+00
1.487304688,9.839289959297e-01
1.488281250,5.662649756400e-01
1.489257812,7.658040419010e-01
1.490234375,2.523744319295e+00
1.491210938,6.946463639702e-01
1.492187500,4.324653208274e-01
1.493164062,7.129709110608e-01
1.494140625,-9.447397869304e-01
1.495117188,-8.754035398892e-01
1.496093750,1.152686446753e+00
1.497070312,1.587836271057e-01
1.498046875,8.401832660449e-01
1.499023438,2.910120886813e-01
1.500000000,9.028726555084e-01
1.500976562,1.472951176787e-01
1.501953125,3.256639463589e-02
1.502929688,-1.014683241158e+00
1.503906250,8.388962432195e-01
1.504882812,-4.696262516872e-01
1.505859375,3.289458533062e-01
1.506835938,-4.987808519799e-03
1.507812500,-6.790225339933e-01
1.508789062,8.319953045594e-01
1.509765625,1.267535752627e+00
1.510742188,1.769914486038e+00
1.511718750,-1.378709093696e+00
1.512695312,1.118609936871e+00
1.513671875,3.130189939099e-01
1.514648438,4.317444891151e-01
1.515625000,1.723635535539e+00
1.516601562,4.478655304102e-01
1.517578125,1.101962048494e+00
1.518554688,-1.824925132114e+00
1.519531250,1.167835847935e+00
1.520507812,2.612872007821e-01
1.521484375,-8.137217164874e-01
1.522460938,7.007105464802e-01
1.523437500,1.209179243044e+00
1.524414062,-6.001568003001e-01
1.525390625,-2.472828663938e-01
1.526367188,3.061950343932e-01
1.527343750,4.395529541578e-02
1.528320312,4.404052762054e-01
1.529296875,6.585154814576e-01
1.530273438,4.054730953762e-01
1.531250000,6.304340151052e-01
1.532226562,-1.915212570318e-01
1.533203125,9.759182893815e-02
1.534179688,1.188309171107e+00
1.535156250,1.503437867028e+00
1.536132812,-3.703479233422e-02
1.537109375,1.355773846204e+00
1.538085938,4.780041304912e-01
1.539062500,9.201073708767e-01
1.540039062,-7.895129492382e-01
1.541015625,6.216722689017e-01
1.541992188,5.423221311018e-01
1.542968750,5.519091684057e-01
1.543945312,4.160303218520e-01
1.544921875,9.612002437780e-01
1.545898438,-6.065098534322e-01
1.546875000,-7.630363414478e-01
1.547851562,1.184083452662e+00
1.548828125,-8.605014544049e-01
1.549804688,-2.346193529017e-01
1.550781250,1.463560118819e+00
1.551757812,4.073651695628e-01
1.552734375,9.958871883849e-01
1.553710938,1.577410467457e+00
1.554687500,5.796902444192e-01
1.555664062,-1.575563957205e+00
1.556640625,3.097477417781e+00
1.557617188,3.619191524078e-01
1.558593750,-4.553724820050e-01
1.559570312,3.609032922569e-02
1.560546875,-8.891025833491e-03
1.561523438,-8.207484471796e-01
1.562500000,-4.079127550839e-01
1.563476562,1.367460620679e-01
1.564453125,3.455743030976e-01
1.565429688,5.483617444723e-01
1.566406250,1.038611312975e+00
1.567382812,-4.474746229727e-01
1.568359375,6.149783376906e-01
1.569335938,1.939552708133e+00
1.570312500,8.499239847609e-01
1.571289062,1.290799739371e+00
1.572265625,7.905636635023e-01
1.573242188,-1.414535520874e+00
1.574218750,-9.141590964691e-01
1.575195312,-1.428142138328e+00
1.576171875,4.405740774302e-01
1.577148438,-7.262307971827e-01
1.578125000,2.015987357868e+00
1.579101562,5.363610713774e-01
1.580078125,-6.794527722071e-01
1.581054688,1.803925329692e+00
1.582031250,7.950651605843e-02
1.583007812,6.166560875358e-01
1.583984375,-1.178109795764e+00
1.584960938,6.855166393948e-01
1.585937500,1.269657838104e+00
1.586914062,-1.176771022964e+00
1.587890625,5.988917043415e-02
1.588867188,-4.525309865694e-01
1.589843750,-2.745982724645e-01
1.590820312,4.504460030435e-01
1.591796875,-1.756617847749e+00
1.592773438,1.109838469456e+00
1.593750000,6.142543553761e-02
1.594726562,-5.205426299953e-01
1.595703125,-6.423178161324e-01
1.596679688,-1.430323355731e+00
1.597656250,1.411156018922e+00
1.598632812,-1.222227297286e+00
1.599609375,3.435757101239e-01
1.600585938,-1.196731101298e-02
1.601562500,-5.345085705416e-01
1.602539062,-6.386418638750e-01
1.603515625,-1.475828157777e-01
1.604492188,-2.937479369239e-01
1.605468750,4.850739230994e-01
1.606445312,1.089987907791e+00
1.607421875,8.130138710953e-01
1.608398438,-2.587707393615e+00
1.609375000,-1.347319503645e+00
1.610351562,1.752396788648e-01
1.611328125,-5.398677832053e-01
1.612304688,5.956424604128e-01
1.613281250,-1.375042813214e+00
1.614257812,-1.377353761490e+00
1.615234375,9.048825728905e-01
1.616210938,-9.600747377439e-02
1.617187500,1.904247385632e+00
1.618164062,-3.058604194757e-01
1.619140625,-4.811919038682e-01
1.620117188,-9.787855063352e-01
1.621093750,1.257250648221e+00
1.622070312,-1.086017909855e+00
1.623046875,-1.407801468173e-01
1.624023438,-3.795313195982e-01
1.625000000,-2.336902290502e-01
1.625976562,1.420043177533e-01
1.626953125,7.930072659705e-01
1.627929688,-2.510783714495e+00
1.628906250,-1.704088142822e-01
1.629882812,1.494010308177e+00
1.630859375,5.330222224207e-01
1.631835938,6.063308340395e-02
1.632812500,-2.104422239957e-01
1.633789062,-9.427813502490e-02
1.634765625,4.541664819513e-01
1.635742188,-4.421451464255e-02
1.636718750,4.489170757875e-01
1.637695312,-2.494362610000e-01
1.638671875,1.014985138477e+00
1.639648438,-9.842719301829e-02
1.640625000,2.177199132444e-01
1.641601562,-5.289095321441e-01
1.642578125,-5.323192069210e-01
1.643554688,1.825593557338e+00
1.644531250,-6.117446300345e-01
1.645507812,-7.929829202934e-01
1.646484375,-1.249922211781e+00
1.647460938,-2.206980960048e+00
1.648437500,3.431517914994e-01
1.649414062,-9.731549277339e-01
1.650390625,1.415977190286e+00
1.651367188,1.571939741188e+00
1.652343750,8.810468024461e-02
